221060343783;7;20;0;0
222129977993;9;18;0;0
223227473495;7;16;0;0
224322822463;8;19;0;0
225375177196;7;22;0;0
226430043023;7;23;0;0
227494335169;10;23;0;0
228575799523;5;18;0;0
229660062802;6;19;0;0
230706883999;5;17;0;0
231756258773;4;21;0;0
232807293627;6;18;0;0
233855790805;6;19;0;0
234955422103;6;18;0;0
236018054038;5;20;0;0
237075292476;6;20;0;0
238133626512;6;18;0;0
239186151618;6;18;0;0
240236142668;5;17;0;0
241287444460;7;14;0;0
242334933572;7;14;0;0
243372595032;6;14;0;0
244425561947;8;17;0;0
245475711951;6;16;0;0
246526767061;7;16;0;0
247586917418;7;14;0;0
248646436611;6;16;0;0
249695216544;7;16;0;0
250787341048;5;14;0;0
251835436590;5;15;0;0
252892838778;7;16;0;0
253945584491;6;16;0;0
255038314934;6;15;0;0
256087464838;8;14;0;0
257146265092;5;17;0;0
258188620730;5;17;0;0
259235132388;7;16;0;0
260286490378;6;17;0;0
261335651284;5;19;0;0
262424882160;6;17;0;0
263475304751;5;16;0;0
264515482778;6;18;0;0
265545304207;4;18;0;0
266636566039;5;19;0;0
267693018578;5;17;0;0
268789182511;8;15;0;0
269849300460;7;14;0;0
270905964301;6;14;0;0
271959656235;6;15;0;0
273016655935;6;16;0;0
274066479041;7;14;0;0
275115089270;6;17;0;0
276165808517;6;18;0;0
277216084549;5;21;0;0
278275314942;4;22;0;0
279326141688;6;19;0;0
280376123842;6;20;0;0
281426539925;8;18;0;0
282475637753;5;20;0;0
283526752183;5;21;0;0
284576425591;5;20;0;0
285633435700;7;18;0;0
286687966061;5;19;0;0
287775890991;6;18;0;0
288867294223;8;15;0;0
289916319747;3;17;0;0
290967435879;6;17;0;0
292016389480;6;17;0;0
293066136943;7;16;0;0
294117633897;6;15;0;0
295165801641;7;15;0;0
296215500681;5;16;0;0
297266984313;7;16;0;0
298315492138;5;18;0;0
299366360228;7;14;0;0
300416715433;7;13;0;0
301468368862;7;14;0;0
302515107081;6;18;0;0
303591085334;6;17;0;0
304689879322;9;13;0;0
305747489920;6;14;0;0
306795522753;6;17;0;0
307846105238;7;16;0;0
308895780503;7;15;0;0
309948471623;7;18;0;0
310995111793;6;17;0;0
312046024856;6;16;0;0
313068192877;6;17;0;0
314124670221;6;17;0;0
315179343320;6;18;0;0
316235352126;6;17;0;0
317327643513;4;17;0;0
318416411473;5;18;0;0
319475984760;7;16;0;0
320525982398;5;20;0;0
321576256326;6;18;0;0
322625974212;7;18;0;0
323675688700;6;18;0;0
324772870742;6;19;0;0
325825701555;8;16;0;0
326874840234;6;17;0;0
327967728892;5;18;0;0
329055998362;5;18;0;0
330106427548;5;11;0;0
331155984249;8;14;0;0
332208583646;8;20;0;0
333256067773;8;14;0;0
