820099667434;7;17;0;0
821121333609;9;16;0;0
822175710328;7;19;0;0
823226393167;8;18;0;0
824282663324;6;17;0;0
825375982145;5;20;0;0
826467995729;4;20;0;0
827515243500;4;18;0;0
828565681478;7;18;0;0
829616400031;5;17;0;0
830665661337;4;18;0;0
831720670855;7;17;0;0
832765016641;6;18;0;0
833821684829;4;20;0;0
834876051060;6;16;0;0
835926942517;6;17;0;0
836979702026;5;19;0;0
838036065950;6;15;0;0
839178123085;6;14;0;0
840225982426;10;10;0;0
841275717726;7;13;0;0
842326808496;5;17;0;0
843375655080;6;16;0;0
844466092286;7;17;0;0
845516489183;5;17;0;0
846565191673;5;20;0;0
847615943665;6;17;0;0
848665249568;5;18;0;0
849715455669;4;18;0;0
850766934911;6;17;0;0
851816317490;4;16;0;0
852876909275;8;17;0;0
853935123494;5;16;0;0
854985539162;6;16;0;0
856036148960;5;20;0;0
857092849449;7;15;0;0
858145280336;7;15;0;0
859197133026;6;13;0;0
860246601452;7;14;0;0
861335738119;6;14;0;0
862386396912;7;14;0;0
863481063690;6;14;0;0
864584308798;5;17;0;0
865635508187;5;18;0;0
866725244942;6;18;0;0
867780121370;6;18;0;0
868826148115;5;19;0;0
869878163855;4;19;0;0
870936233407;4;20;0;0
872043115921;6;17;0;0
873133107281;4;18;0;0
874210063552;6;17;0;0
875266645467;4;19;0;0
876322857548;6;16;0;0
877375652743;8;14;0;0
878425389169;8;14;0;0
879484482885;6;14;0;0
880546863646;5;16;0;0
881636685564;6;13;0;0
882728521762;7;12;0;0
883778849101;4;10;0;0
884835103957;7;12;0;0
885896272408;5;13;0;0
886945137141;6;16;0;0
887996249934;6;16;0;0
889012982601;6;15;0;0
890065646897;6;17;0;0
891114821553;5;17;0;0
892210869222;6;17;0;0
893297615741;4;16;0;0
894382228497;7;16;0;0
895441430168;7;15;0;0
896496290802;6;18;0;0
897545687682;7;17;0;0
898618517184;6;18;0;0
899666782090;7;18;0;0
900751337644;8;18;0;0
901806275082;9;20;0;0
902902405855;7;16;0;0
903956480697;5;16;0;0
905005875832;6;17;0;0
906054892441;6;15;0;0
907109217146;6;17;0;0
908165901347;5;20;0;0
909214843115;5;17;0;0
910265944429;7;13;0;0
911322226369;6;13;0;0
912377343381;7;10;0;0
913435694427;7;16;0;0
914486328579;5;23;0;0
915559349991;5;22;0;0
916645390522;6;22;0;0
917735535505;8;19;0;0
918785823778;7;21;0;0
919835866837;9;23;0;0
920886061144;6;23;0;0
921977364876;6;21;0;0
923083433346;6;23;0;0
924180338295;5;22;0;0
925235305025;6;22;0;0
926285826634;8;23;0;0
927336601104;7;19;0;0
928438592319;7;14;0;0
929485706825;9;18;0;0
930535628385;6;18;0;0
