10598043279017;9;17;0;0
10599142935017;6;22;0;0
10600195475017;7;13;0;0
10601305528017;6;18;0;0
10602356185017;7;13;0;0
10603462340017;4;20;0;0
10604541185017;4;19;0;0
10605595579017;5;19;0;0
10606645700017;4;18;0;0
10607705435017;3;19;0;0
10608780364017;5;18;0;0
10609835498017;3;19;0;0
10610933271017;3;19;0;0
10611985777017;5;18;0;0
10613085323017;1;22;0;0
10614183935017;4;18;0;0
10615285519017;5;17;0;0
10616386754017;4;14;0;0
10617435744017;5;12;0;0
10618532846017;5;10;0;0
10619633347017;8;9;0;0
10620684949017;5;10;0;0
10621749944017;5;13;0;0
10622837284017;8;7;0;0
10623942509017;6;11;0;0
10624984446017;6;11;0;0
10626035556017;5;13;0;0
10627113912017;5;13;0;0
10628213418017;7;9;0;0
10629265604017;7;11;0;0
10630317545017;8;11;0;0
10631365732017;4;13;0;0
10632415292017;6;12;0;0
10633518163017;4;15;0;0
10634603539017;4;16;0;0
10635712284017;5;12;0;0
10636806497017;4;15;0;0
10637904406017;3;16;0;0
10638985553017;4;14;0;0
10640036689017;4;15;0;0
10641085974017;5;14;0;0
10642183344017;5;13;0;0
10643235427017;4;15;0;0
10644336413017;4;15;0;0
10645384870017;5;16;0;0
10646484479017;4;13;0;0
10647535717017;5;11;0;0
10648642707017;6;11;0;0
10649743323017;5;11;0;0
10650797490017;5;12;0;0
10651846104017;3;15;0;0
10652905713017;5;18;0;0
10654004779017;4;22;0;0
10655059045017;3;20;0;0
10656153814017;3;21;0;0
10657261882017;3;20;0;0
10658362250017;3;16;0;0
10659416166017;5;17;0;0
10660470378017;4;20;0;0
10661551356017;4;21;0;0
10662654481017;6;19;0;0
10663705351017;5;17;0;0
10664805019017;2;22;0;0
10665904312017;5;14;0;0
10666959280017;6;10;0;0
10668005463017;5;11;0;0
10669102231017;6;13;0;0
10670204432017;6;10;0;0
10671255125017;5;10;0;0
10672355931017;5;11;0;0
10673457450017;5;11;0;0
10674552033017;7;10;0;0
10675654711017;5;11;0;0
10676757207017;6;11;0;0
10677853421017;6;12;0;0
10678905027017;6;14;0;0
10680003205017;3;17;0;0
10681103417017;5;14;0;0
10682204782017;4;15;0;0
10683303159017;3;16;0;0
10684374774017;5;14;0;0
10685473169017;6;15;0;0
10686575006017;5;16;0;0
10687679589017;4;12;0;0
10688736329017;3;17;0;0
10689833443017;5;15;0;0
10690934372017;4;12;0;0
10692033791017;5;20;0;0
10693134937017;5;16;0;0
10694209441017;5;19;0;0
10695319927017;4;18;0;0
10696421415017;4;18;0;0
10697517961017;3;19;0;0
10698612719017;4;18;0;0
10699665394017;3;19;0;0
10700761359017;2;21;0;0
10701815706017;4;19;0;0
10702921681017;3;20;0;0
10704023187017;3;18;0;0
10705128707017;5;18;0;0
10706178065017;4;14;0;0
10707277956017;4;14;0;0
10708378669017;5;12;0;0
10709506824017;5;14;0;0
10710624315017;7;15;0;0
10711676888017;8;11;0;0
