392604350235;7;19;0;0
393623863840;7;22;0;0
394677564197;6;20;0;0
395735754783;6;17;0;0
396790598378;5;14;0;0
397854390498;7;15;0;0
398946661894;8;13;0;0
399996371231;5;14;0;0
401051851371;6;15;0;0
402137402544;6;23;0;0
403187580251;5;25;0;0
404245536725;3;30;0;0
405310075059;4;29;0;0
406370212340;6;30;0;0
407448849226;5;31;0;0
408495770878;5;29;0;0
409559321849;6;28;0;0
410618701692;6;27;0;0
411678649539;4;25;0;0
412735737696;7;19;0;0
413795782884;6;16;0;0
414846573062;7;17;0;0
415896785655;8;16;0;0
416947105064;7;15;0;0
418003488066;7;14;0;0
419056629177;8;14;0;0
420105741847;7;16;0;0
421155930819;9;10;0;0
422205397679;8;13;0;0
423257286878;5;16;0;0
424337609968;8;14;0;0
425387109512;8;13;0;0
426436281388;6;14;0;0
427485866091;8;12;0;0
428575389437;5;14;0;0
429625551452;7;15;0;0
430675673446;7;14;0;0
431726131900;6;14;0;0
432776194885;8;14;0;0
433826358079;9;13;0;0
434866971285;8;14;0;0
435916700426;7;15;0;0
436966040239;4;16;0;0
438062136839;7;13;0;0
439116315422;6;13;0;0
440165590959;5;15;0;0
441216718636;6;15;0;0
442265981292;8;14;0;0
443318315057;7;13;0;0
444376277953;7;14;0;0
445472469831;6;13;0;0
446526170490;6;11;0;0
447576988926;8;11;0;0
448630946201;8;12;0;0
449686295619;8;16;0;0
450735715277;8;17;0;0
451785016818;5;19;0;0
452836560709;9;17;0;0
453889070026;9;16;0;0
454969123589;6;20;0;0
456025754930;9;18;0;0
457078521266;7;19;0;0
458183469951;7;17;0;0
459213351566;7;12;0;0
460266275822;10;12;0;0
461321818700;9;11;0;0
462414622183;5;14;0;0
463505744014;9;11;0;0
464559228309;7;12;0;0
465666646751;6;12;0;0
466755544989;7;11;0;0
467806456463;9;13;0;0
468856808440;5;15;0;0
469905448969;6;13;0;0
470955427984;7;14;0;0
472047111720;5;15;0;0
473096650128;10;10;0;0
474185133590;6;15;0;0
475221418616;7;13;0;0
476321917565;8;12;0;0
477376391172;8;16;0;0
478454346440;6;24;0;0
479506506251;7;24;0;0
480565373565;5;28;0;0
481625917354;7;24;0;0
482688335350;5;28;0;0
483753434969;5;25;0;0
484831198507;7;25;0;0
485889919286;6;25;0;0
486950579888;8;20;0;0
488005628360;8;14;0;0
489060044862;8;15;0;0
490125963335;10;17;0;0
491175839313;6;16;0;0
