2138046901017;6;17;0;0
2139134939017;5;20;0;0
2140192195017;7;12;0;0
2141247084017;8;17;0;0
2142344090017;4;35;0;0
2143444655017;2;29;0;0
2144527856017;1;32;0;0
2145600843017;1;32;0;0
2146657601017;3;22;0;0
2147762490017;5;12;0;0
2148865292017;4;12;0;0
2149956663017;6;10;0;0
2151052169017;6;11;0;0
2152153995017;5;11;0;0
2153207444017;5;14;1;0
2154316400017;6;12;0;0
2155406450017;5;10;0;0
2156499636017;6;12;0;0
2157549170017;4;11;0;0
2158642918017;5;14;0;0
2159698842017;5;9;0;0
2160791973017;6;13;0;0
2161845896017;3;13;0;0
2162945485017;6;12;0;0
2164042965017;4;10;0;0
2165145090017;4;11;0;0
2166242387017;6;11;0;0
2167295763017;4;12;0;0
2168351785017;7;10;0;0
2169444944017;6;11;0;0
2170528348017;6;10;0;0
2171575132017;5;10;0;0
2172664467017;2;23;0;0
2173734302017;1;30;0;0
2174786657017;1;31;0;0
2175845931017;5;13;0;0
2176912937017;5;12;0;0
2177966408017;5;11;0;0
2179077042017;7;9;0;0
2180128813017;7;10;0;0
2181221217017;5;11;0;0
2182277157017;6;11;0;0
2183382312017;7;10;0;0
2184481618017;5;10;0;0
2185580918017;5;9;0;0
2186636125017;4;11;0;0
2187732601017;5;15;0;0
2188834090017;5;12;0;0
2189889128017;6;12;0;0
2190947265017;6;12;0;0
2192021631017;4;27;0;0
2193119322017;1;32;0;0
2194175898017;1;33;0;0
2195226430017;0;34;0;0
2196324869017;2;27;0;0
2197378759017;7;12;0;0
2198486242017;4;13;0;0
2199584188017;3;11;0;0
2200637652017;5;11;0;0
2201734569017;7;12;0;0
2202832666017;5;9;0;0
2203942061017;3;10;0;0
2204966521017;4;11;0;0
2206065238017;5;14;0;0
2207164083017;5;10;0;0
2208268303017;8;10;0;0
2209365616017;4;10;0;0
2210415394017;5;11;0;0
2211476220017;5;15;0;0
2212581557017;4;12;0;0
2213684215017;7;10;0;0
2214736973017;4;11;0;0
2215842632017;5;12;0;0
2216943626017;6;10;0;0
2217995851017;5;10;0;0
2219072531017;1;31;0;0
2220138910017;1;31;0;0
2221196836017;4;22;0;0
2222285459017;6;12;0;0
2223386160017;6;9;0;0
2224483424017;6;9;0;0
2225584382017;5;12;0;0
2226677353017;5;13;0;0
2227725560017;3;14;0;0
2228775229017;6;12;0;0
2229831546017;4;14;0;0
2230886239017;6;13;0;0
2231985863017;2;29;0;0
2233035875017;1;30;0;0
2234124287017;0;33;0;0
2235177886017;1;31;0;0
2236268040017;1;30;0;0
2237367162017;5;8;0;0
2238421361017;5;17;0;0
2239527869017;6;15;0;0
2240581598017;7;15;0;0
