16768899566412;7;13;0;0
16769980893412;6;19;0;0
16771091318412;9;15;0;0
16772195332412;6;14;0;0
16773307631412;6;13;0;0
16774386774412;4;12;0;0
16775485182412;5;9;0;0
16776587251412;6;9;0;0
16777684424412;4;11;0;0
16778736657412;5;11;0;0
16779835229412;6;14;0;0
16780886283412;5;9;0;0
16781987256412;5;14;0;0
16783087289412;4;11;0;0
16784190715412;6;8;0;0
16785295076412;5;11;0;0
16786373514412;5;15;0;0
16787452508412;7;17;0;0
16788509002412;6;20;0;0
16789592398412;7;18;0;0
16790697091412;7;17;0;0
16791772038412;5;21;0;0
16792853013412;4;21;0;0
16793933097412;8;17;0;0
16794987135412;7;20;0;0
16796064541412;5;21;0;0
16797140511412;6;16;0;0
16798224890412;5;18;0;0
16799303899412;6;20;0;0
16800358359412;4;25;0;0
16801414697412;6;20;0;0
16802510292412;6;21;0;0
16803566201412;6;19;0;0
16804615798412;4;20;0;0
16805705957412;8;21;0;0
16806757801412;5;18;0;0
16807807187412;6;21;0;0
16808883411412;5;22;0;0
16809984131412;6;12;0;0
16811089986412;6;9;0;0
16812176285412;4;9;0;0
16813230738412;5;11;0;0
16814295016412;3;29;0;0
16815350967412;4;34;0;0
16816426122412;4;31;0;0
16817506609412;5;30;0;0
16818596527412;7;27;0;0
16819675127412;3;31;0;0
16820754211412;6;26;0;0
16821834170412;4;32;0;0
16822914103412;4;31;0;0
16823965630412;6;28;0;0
16825029786412;3;27;0;0
16826086372412;6;25;0;0
16827146141412;6;24;0;0
16828220903412;4;25;0;0
16829275990412;4;23;0;0
16830328409412;5;23;0;0
16831422040412;4;25;0;0
16832494517412;5;22;0;0
16833549111412;6;11;0;0
16834614560412;5;13;0;0
16835669267412;5;10;0;0
16836726507412;5;13;0;0
16837823748412;4;16;0;0
16838884088412;7;20;0;0
16839941365412;7;28;0;0
16840996300412;2;35;0;0
16842057681412;2;35;0;0
16843107114412;5;33;0;0
16844158459412;2;36;0;0
16845247395412;3;35;0;0
16846296452412;4;34;0;0
16847388400412;5;31;0;0
16848448202412;5;29;0;0
16849499699412;7;24;0;0
16850592149412;7;22;0;0
16851697606412;5;21;0;0
16852756874412;7;17;0;0
16853806787412;6;19;0;0
16854854907412;6;15;0;0
16855965199412;3;15;0;0
16857019518412;5;8;0;0
16858123774412;4;13;0;0
16859177531412;3;14;0;0
16860274420412;5;14;0;0
16861377116412;6;12;0;0
16862473802412;5;10;0;0
16863577964412;5;11;0;0
16864625494412;6;11;0;0
16865700526412;4;11;0;0
16866764810412;3;13;0;0
16867867564412;4;12;0;0
16868967337412;4;9;0;0
16870061847412;4;12;0;0
16871141186412;6;10;0;0
16872220230412;5;22;0;0
16873276805412;4;24;0;0
16874336096412;7;21;0;0
16875400229412;4;27;0;0
16876465337412;6;25;0;0
16877518744412;4;27;0;0
16878571515412;6;25;0;0
16879625986412;5;23;0;0
16880675384412;4;14;0;0
16881778623412;7;10;0;0
16882867851412;9;15;0;0
16883930614412;4;13;0;0
