1326556217720;8;18;0;0
1327579000196;10;18;0;0
1328636979632;8;19;0;0
1329686097258;7;16;0;0
1330744817447;6;14;0;0
1331848761070;5;17;0;0
1332897710571;7;17;0;0
1333951065104;5;25;0;0
1335007305506;4;28;0;0
1336056784512;4;29;0;0
1337125337507;7;26;0;0
1338175559654;4;27;0;0
1339249003531;4;28;0;0
1340296519521;9;24;0;0
1341353368902;4;28;0;0
1342410049985;4;29;0;0
1343468848591;5;23;0;0
1344517689234;4;24;0;0
1345572879836;3;26;0;0
1346647522988;4;22;0;0
1347695831734;8;20;0;0
1348772555252;5;23;0;0
1349825717510;8;16;0;0
1350917424641;8;13;0;0
1351965735173;7;12;0;0
1353057375447;6;14;0;0
1354100923315;6;13;0;0
1355199032946;6;14;0;0
1356285371407;8;12;0;0
1357335579701;6;14;0;0
1358395178183;6;14;0;0
1359489065065;5;15;0;0
1360535915252;6;12;0;0
1361585832859;6;15;0;0
1362675969818;5;14;0;0
1363728398009;7;16;0;0
1364774974539;7;19;0;0
1365827965382;7;19;0;0
1366875730456;6;19;0;0
1367925992106;5;18;0;0
1368975924164;4;23;0;0
1370032504735;7;19;0;0
1371086932022;5;21;0;0
1372136075125;7;20;0;0
1373212867254;6;20;0;0
1374266621944;10;16;0;0
1375316789628;7;20;0;0
1376371886223;5;24;0;0
1377427244670;6;25;0;0
1378495004064;6;26;0;0
1379548734909;4;25;0;0
1380596448445;9;23;0;0
1381648580478;5;23;0;0
1382706481630;5;27;0;0
1383756991192;7;19;0;0
1384834584845;7;17;0;0
1385887579373;7;15;0;0
1386980184459;6;15;0;0
1388034504016;6;15;0;0
1389132941163;6;15;0;0
1390185214295;6;12;0;0
1391266401717;6;16;0;0
1392315419565;6;12;0;0
1393415835734;9;13;0;0
1394509219860;7;15;0;0
1395555533595;6;12;0;0
1396654442923;4;15;0;0
1397706990790;4;16;0;0
1398766356205;6;12;0;0
1399876483287;4;15;0;0
1400931068838;8;11;0;0
1401986260274;7;18;0;0
1403040845750;6;19;0;0
1404098818551;6;17;0;0
1405155934643;6;20;0;0
1406216431425;4;20;0;0
1407270675127;7;19;0;0
1408328688505;8;17;0;0
1409377825821;5;19;0;0
1410454802819;8;18;0;0
1411506905955;9;15;0;0
1412555168079;5;20;0;0
1413607976937;7;21;0;0
1414706991921;6;13;0;0
1415796571739;5;13;0;0
1416866628877;6;14;0;0
1417919381364;7;12;0;0
1418965700986;6;14;0;0
1420021521610;7;15;0;0
1421075962856;6;16;0;0
1422132106832;6;17;0;0
1423185479950;7;13;0;0
1424288671553;7;12;0;0
1425359350371;6;12;0;0
1426410636218;7;13;0;0
1427465572514;6;16;0;0
1428518243493;7;19;0;0
1429575755869;6;18;0;0
1430636501574;8;17;0;0
1431684748033;8;19;0;0
1432747706799;8;19;0;0
1433796287396;7;17;0;0
1434871838218;5;20;0;0
1435926132775;7;17;0;0
1437022330051;6;17;0;0
1438075557001;8;15;0;0
1439165416877;8;14;0;0
1440220678375;6;19;0;0
1441275456013;5;16;0;0
